Serial Number:      10024     --     Series: Event (rain bucket tip)			

Date Time	Event (Events)	Tip Value	Cumulative
3/2/2011 8:06:09	0.93	0.01	22.18
3/2/2011 8:08:39	0.94	0.01	22.19
3/2/2011 8:10:10	0.95	0.01	22.2
3/2/2011 8:11:31	0.96	0.01	22.21
3/2/2011 8:12:52	0.97	0.01	22.22
3/2/2011 8:15:03	0.98	0.01	22.23
3/2/2011 8:17:31	0.99	0.01	22.24
3/2/2011 8:19:16	1	0.01	22.25
3/2/2011 8:21:07	1.01	0.01	22.26
3/2/2011 8:22:28	1.02	0.01	22.27
3/2/2011 8:23:59	1.03	0.01	22.28
3/2/2011 8:28:49	1.04	0.01	22.29
3/2/2011 8:35:26	1.05	0.01	22.3
3/2/2011 8:46:52	1.06	0.01	22.31
3/2/2011 9:03:46	1.07	0.01	22.32
3/2/2011 17:12:43	1.08	0.01	22.33
3/2/2011 17:36:50	1.09	0.01	22.34
3/2/2011 17:43:10	1.1	0.01	22.35
3/2/2011 18:58:03	1.11	0.01	22.36
3/2/2011 20:43:00	1.12	0.01	22.37
3/2/2011 21:51:08	1.13	0.01	22.38
3/2/2011 22:04:51	1.14	0.01	22.39
3/2/2011 22:28:26	1.15	0.01	22.4
3/2/2011 22:37:28	1.16	0.01	22.41
3/3/2011 0:14:54	1.17	0.01	22.42
3/6/2011 3:23:35	1.18	0.01	22.43
3/6/2011 4:32:20	1.19	0.01	22.44
3/6/2011 5:22:30	1.2	0.01	22.45
3/6/2011 5:54:45	1.21	0.01	22.46
3/6/2011 7:15:40	1.22	0.01	22.47
3/6/2011 7:37:53	1.23	0.01	22.48
3/6/2011 7:51:11	1.24	0.01	22.49
3/6/2011 8:08:33	1.25	0.01	22.5
3/6/2011 8:21:49	1.26	0.01	22.51
3/6/2011 8:36:51	1.27	0.01	22.52
3/6/2011 8:50:41	1.28	0.01	22.53
3/6/2011 9:08:46	1.29	0.01	22.54
3/6/2011 9:21:17	1.3	0.01	22.55
3/6/2011 9:39:34	1.31	0.01	22.56
3/6/2011 9:55:38	1.32	0.01	22.57
3/6/2011 10:12:34	1.33	0.01	22.58
3/6/2011 10:34:13	1.34	0.01	22.59
3/6/2011 10:53:55	1.35	0.01	22.6
3/6/2011 11:01:44	1.36	0.01	22.61
3/6/2011 11:10:37	1.37	0.01	22.62
3/6/2011 11:17:49	1.38	0.01	22.63
3/6/2011 11:27:50	1.39	0.01	22.64
3/6/2011 11:33:51	1.4	0.01	22.65
3/6/2011 11:39:56	1.41	0.01	22.66
3/6/2011 11:45:59	1.42	0.01	22.67
3/6/2011 11:54:49	1.43	0.01	22.68
3/6/2011 12:02:49	1.44	0.01	22.69
3/6/2011 12:12:40	1.45	0.01	22.7
3/6/2011 12:22:04	1.46	0.01	22.71
3/6/2011 12:32:58	1.47	0.01	22.72
3/6/2011 12:40:52	1.48	0.01	22.73
3/6/2011 12:46:09	1.49	0.01	22.74
3/6/2011 12:52:22	1.5	0.01	22.75
3/6/2011 12:57:35	1.51	0.01	22.76
3/6/2011 13:01:55	1.52	0.01	22.77
3/6/2011 13:06:27	1.53	0.01	22.78
3/6/2011 13:10:13	1.54	0.01	22.79
3/6/2011 13:13:52	1.55	0.01	22.8
3/6/2011 13:17:54	1.56	0.01	22.81
3/6/2011 13:22:17	1.57	0.01	22.82
3/6/2011 13:26:53	1.58	0.01	22.83
3/6/2011 13:31:55	1.59	0.01	22.84
3/6/2011 13:35:17	1.6	0.01	22.85
3/6/2011 13:39:02	1.61	0.01	22.86
3/6/2011 13:42:55	1.62	0.01	22.87
3/6/2011 13:48:06	1.63	0.01	22.88
3/6/2011 13:52:48	1.64	0.01	22.89
3/6/2011 13:58:30	1.65	0.01	22.9
3/6/2011 14:03:07	1.66	0.01	22.91
3/6/2011 14:08:04	1.67	0.01	22.92
3/6/2011 14:14:26	1.68	0.01	22.93
3/6/2011 14:20:16	1.69	0.01	22.94
3/6/2011 14:24:27	1.7	0.01	22.95
3/6/2011 14:28:56	1.71	0.01	22.96
3/6/2011 14:34:29	1.72	0.01	22.97
3/6/2011 14:39:05	1.73	0.01	22.98
3/6/2011 14:43:10	1.74	0.01	22.99
3/6/2011 14:47:03	1.75	0.01	23
3/6/2011 14:52:31	1.76	0.01	23.01
3/6/2011 14:58:14	1.77	0.01	23.02
3/6/2011 15:02:14	1.78	0.01	23.03
3/6/2011 15:07:19	1.79	0.01	23.04
3/6/2011 15:14:18	1.8	0.01	23.05
3/6/2011 15:23:13	1.81	0.01	23.06
3/6/2011 15:31:05	1.82	0.01	23.07
3/6/2011 15:36:04	1.83	0.01	23.08
3/6/2011 15:40:43	1.84	0.01	23.09
3/6/2011 15:46:25	1.85	0.01	23.1
3/6/2011 15:51:12	1.86	0.01	23.11
3/6/2011 15:56:00	1.87	0.01	23.12
3/6/2011 16:00:13	1.88	0.01	23.13
3/6/2011 16:04:09	1.89	0.01	23.14
3/6/2011 16:08:17	1.9	0.01	23.15
3/6/2011 16:13:54	1.91	0.01	23.16
3/6/2011 16:18:06	1.92	0.01	23.17
3/6/2011 16:22:47	1.93	0.01	23.18
3/6/2011 16:27:31	1.94	0.01	23.19
3/6/2011 16:33:34	1.95	0.01	23.2
3/6/2011 16:37:56	1.96	0.01	23.21
3/6/2011 16:45:52	1.97	0.01	23.22
3/6/2011 16:50:43	1.98	0.01	23.23
3/6/2011 16:57:07	1.99	0.01	23.24
3/6/2011 17:02:54	2	0.01	23.25
3/6/2011 17:13:45	2.01	0.01	23.26
3/6/2011 17:21:15	2.02	0.01	23.27
3/6/2011 17:28:43	2.03	0.01	23.28
3/6/2011 17:36:32	2.04	0.01	23.29
3/6/2011 17:54:28	2.05	0.01	23.3
3/6/2011 18:13:40	2.06	0.01	23.31
3/6/2011 18:27:19	2.07	0.01	23.32
3/6/2011 18:36:05	2.08	0.01	23.33
3/6/2011 18:45:06	2.09	0.01	23.34
3/6/2011 18:51:46	2.1	0.01	23.35
3/6/2011 18:59:59	2.11	0.01	23.36
3/6/2011 19:07:31	2.12	0.01	23.37
3/6/2011 19:21:19	2.13	0.01	23.38
3/6/2011 19:40:32	2.14	0.01	23.39
3/6/2011 20:01:17	2.15	0.01	23.4
3/6/2011 20:09:53	2.16	0.01	23.41
3/6/2011 20:24:44	2.17	0.01	23.42
3/6/2011 20:44:16	2.18	0.01	23.43
3/6/2011 23:20:37	2.19	0.01	23.44
3/6/2011 23:33:29	2.2	0.01	23.45
3/7/2011 20:35:57	2.21	0.01	23.46
3/7/2011 21:08:08	2.22	0.01	23.47
3/7/2011 22:00:11	2.23	0.01	23.48
3/7/2011 22:23:45	2.24	0.01	23.49
3/7/2011 22:56:19	2.25	0.01	23.5
3/7/2011 23:14:48	2.26	0.01	23.51
3/7/2011 23:49:43	2.27	0.01	23.52
3/8/2011 0:15:23	2.28	0.01	23.53
3/8/2011 0:38:15	2.29	0.01	23.54
3/8/2011 0:59:56	2.3	0.01	23.55
3/8/2011 1:18:45	2.31	0.01	23.56
3/8/2011 1:35:46	2.32	0.01	23.57
3/8/2011 2:04:47	2.33	0.01	23.58
3/8/2011 2:20:37	2.34	0.01	23.59
3/8/2011 2:47:49	2.35	0.01	23.6
3/8/2011 3:08:53	2.36	0.01	23.61
3/8/2011 3:30:56	2.37	0.01	23.62
3/8/2011 3:56:02	2.38	0.01	23.63
3/8/2011 4:46:34	2.39	0.01	23.64
3/8/2011 7:09:51	2.4	0.01	23.65
3/10/2011 14:05:23	0.01	0.01	23.66
3/10/2011 14:32:08	0.02	0.01	23.67
3/13/2011 15:15:51	0.03	0.01	23.68
3/13/2011 15:21:27	0.04	0.01	23.69
3/13/2011 15:27:33	0.05	0.01	23.7
3/13/2011 15:36:57	0.06	0.01	23.71
3/13/2011 16:26:25	0.07	0.01	23.72
3/13/2011 18:34:07	0.08	0.01	23.73
3/13/2011 18:37:02	0.09	0.01	23.74
3/13/2011 18:43:25	0.1	0.01	23.75
3/13/2011 18:50:07	0.11	0.01	23.76
3/13/2011 18:52:58	0.12	0.01	23.77
3/13/2011 19:01:05	0.13	0.01	23.78
3/13/2011 19:24:05	0.14	0.01	23.79
3/13/2011 19:38:44	0.15	0.01	23.8
3/13/2011 19:41:51	0.16	0.01	23.81
3/13/2011 19:49:46	0.17	0.01	23.82
3/13/2011 19:50:44	0.18	0.01	23.83
3/13/2011 19:51:43	0.19	0.01	23.84
3/13/2011 19:52:55	0.2	0.01	23.85
3/13/2011 19:54:54	0.21	0.01	23.86
3/13/2011 19:59:47	0.22	0.01	23.87
3/13/2011 20:03:19	0.23	0.01	23.88
3/13/2011 20:04:20	0.24	0.01	23.89
3/13/2011 20:05:25	0.25	0.01	23.9
3/13/2011 20:06:02	0.26	0.01	23.91
3/13/2011 20:06:47	0.27	0.01	23.92
3/13/2011 20:08:33	0.28	0.01	23.93
3/13/2011 20:10:55	0.29	0.01	23.94
3/13/2011 20:12:08	0.3	0.01	23.95
3/13/2011 20:12:38	0.31	0.01	23.96
3/13/2011 20:12:58	0.32	0.01	23.97
3/13/2011 20:13:23	0.33	0.01	23.98
3/13/2011 20:13:55	0.34	0.01	23.99
3/13/2011 20:15:03	0.35	0.01	24
3/13/2011 20:16:26	0.36	0.01	24.01
3/13/2011 20:17:51	0.37	0.01	24.02
3/13/2011 20:19:11	0.38	0.01	24.03
3/13/2011 20:20:39	0.39	0.01	24.04
3/13/2011 20:21:35	0.4	0.01	24.05
3/13/2011 20:22:48	0.41	0.01	24.06
3/13/2011 20:24:52	0.42	0.01	24.07
3/13/2011 20:33:20	0.43	0.01	24.08
3/13/2011 20:35:26	0.44	0.01	24.09
3/13/2011 20:38:08	0.45	0.01	24.1
3/13/2011 20:42:11	0.46	0.01	24.11
3/13/2011 20:45:51	0.47	0.01	24.12
3/13/2011 21:04:42	0.48	0.01	24.13
3/13/2011 22:00:21	0.49	0.01	24.14
3/13/2011 22:09:12	0.5	0.01	24.15
3/13/2011 22:10:57	0.51	0.01	24.16
3/13/2011 22:13:12	0.52	0.01	24.17
3/13/2011 22:22:54	0.53	0.01	24.18
3/13/2011 23:24:03	0.54	0.01	24.19
3/13/2011 23:28:29	0.55	0.01	24.2
3/13/2011 23:29:47	0.56	0.01	24.21
3/13/2011 23:30:41	0.57	0.01	24.22
3/13/2011 23:31:54	0.58	0.01	24.23
3/13/2011 23:37:37	0.59	0.01	24.24
3/13/2011 23:45:09	0.6	0.01	24.25
3/13/2011 23:50:17	0.61	0.01	24.26
3/13/2011 23:54:52	0.62	0.01	24.27
3/14/2011 0:02:27	0.63	0.01	24.28
3/14/2011 0:09:27	0.64	0.01	24.29
3/14/2011 0:17:49	0.65	0.01	24.3
3/14/2011 0:25:42	0.66	0.01	24.31
3/14/2011 0:35:33	0.67	0.01	24.32
3/14/2011 0:43:34	0.68	0.01	24.33
3/14/2011 0:56:55	0.69	0.01	24.34
3/14/2011 1:05:51	0.7	0.01	24.35
3/14/2011 1:13:50	0.71	0.01	24.36
3/14/2011 1:30:36	0.72	0.01	24.37
3/14/2011 1:36:28	0.73	0.01	24.38
3/14/2011 1:45:20	0.74	0.01	24.39
3/14/2011 2:19:50	0.75	0.01	24.4
3/14/2011 2:32:56	0.76	0.01	24.41
3/14/2011 2:39:44	0.77	0.01	24.42
3/14/2011 2:51:46	0.78	0.01	24.43
3/14/2011 3:33:01	0.79	0.01	24.44
3/14/2011 14:36:32	0.8	0.01	24.45
3/14/2011 14:52:54	0.81	0.01	24.46
3/14/2011 16:30:17	0.82	0.01	24.47
3/15/2011 16:45:13	0.01	0.01	24.48
3/15/2011 17:29:12	0.02	0.01	24.49
3/15/2011 19:00:12	0.03	0.01	24.5
3/15/2011 19:21:46	0.04	0.01	24.51
3/15/2011 19:30:46	0.05	0.01	24.52
3/15/2011 19:39:25	0.06	0.01	24.53
3/15/2011 19:54:06	0.07	0.01	24.54
3/15/2011 20:06:55	0.08	0.01	24.55
3/15/2011 20:25:10	0.09	0.01	24.56
3/15/2011 20:33:08	0.1	0.01	24.57
3/15/2011 20:45:12	0.11	0.01	24.58
3/15/2011 20:53:54	0.12	0.01	24.59
3/15/2011 21:04:56	0.13	0.01	24.6
3/15/2011 21:14:16	0.14	0.01	24.61
3/15/2011 21:34:12	0.15	0.01	24.62
3/15/2011 21:42:55	0.16	0.01	24.63
3/15/2011 21:48:04	0.17	0.01	24.64
3/15/2011 21:51:20	0.18	0.01	24.65
3/15/2011 21:55:20	0.19	0.01	24.66
3/15/2011 22:00:43	0.2	0.01	24.67
3/15/2011 22:08:07	0.21	0.01	24.68
3/15/2011 22:13:17	0.22	0.01	24.69
3/15/2011 22:17:50	0.23	0.01	24.7
3/15/2011 22:21:26	0.24	0.01	24.71
3/15/2011 22:24:55	0.25	0.01	24.72
3/15/2011 22:27:42	0.26	0.01	24.73
3/15/2011 22:31:54	0.27	0.01	24.74
3/15/2011 22:36:10	0.28	0.01	24.75
3/15/2011 22:40:17	0.29	0.01	24.76
3/15/2011 22:44:08	0.3	0.01	24.77
3/15/2011 22:48:41	0.31	0.01	24.78
3/15/2011 22:53:38	0.32	0.01	24.79
3/15/2011 23:01:03	0.33	0.01	24.8
3/15/2011 23:11:40	0.34	0.01	24.81
3/15/2011 23:29:23	0.35	0.01	24.82
3/15/2011 23:36:39	0.36	0.01	24.83
3/15/2011 23:39:46	0.37	0.01	24.84
3/15/2011 23:45:22	0.38	0.01	24.85
3/15/2011 23:49:50	0.39	0.01	24.86
3/15/2011 23:54:36	0.4	0.01	24.87
3/16/2011 0:01:36	0.41	0.01	24.88
3/16/2011 0:12:13	0.42	0.01	24.89
3/16/2011 0:27:29	0.43	0.01	24.9
3/16/2011 0:32:43	0.44	0.01	24.91
3/16/2011 0:41:33	0.45	0.01	24.92
3/16/2011 0:51:06	0.46	0.01	24.93
3/16/2011 1:03:35	0.47	0.01	24.94
3/16/2011 1:10:48	0.48	0.01	24.95
3/16/2011 1:16:32	0.49	0.01	24.96
3/16/2011 2:03:45	0.5	0.01	24.97
3/16/2011 2:54:54	0.51	0.01	24.98
3/16/2011 3:28:45	0.52	0.01	24.99
3/16/2011 3:33:21	0.53	0.01	25
3/16/2011 3:38:59	0.54	0.01	25.01
3/16/2011 5:36:32	0.55	0.01	25.02
3/18/2011 4:40:43	0.56	0.01	25.03
3/18/2011 4:52:06	0.57	0.01	25.04
3/18/2011 5:00:10	0.58	0.01	25.05
3/18/2011 6:03:46	0.59	0.01	25.06
3/18/2011 11:13:38	0.6	0.01	25.07
3/18/2011 11:15:43	0.61	0.01	25.08
3/18/2011 11:16:21	0.62	0.01	25.09
3/18/2011 11:16:42	0.63	0.01	25.1
3/18/2011 11:17:04	0.64	0.01	25.11
3/18/2011 11:17:26	0.65	0.01	25.12
3/18/2011 11:17:49	0.66	0.01	25.13
3/18/2011 11:18:06	0.67	0.01	25.14
3/18/2011 11:18:39	0.68	0.01	25.15
3/18/2011 11:19:27	0.69	0.01	25.16
3/18/2011 11:20:31	0.7	0.01	25.17
3/18/2011 11:21:17	0.71	0.01	25.18
3/18/2011 11:22:33	0.72	0.01	25.19
3/18/2011 11:24:30	0.73	0.01	25.2
3/18/2011 11:25:53	0.74	0.01	25.21
3/18/2011 11:27:43	0.75	0.01	25.22
3/18/2011 11:30:34	0.76	0.01	25.23
3/18/2011 11:34:23	0.77	0.01	25.24
3/18/2011 11:39:18	0.78	0.01	25.25
3/18/2011 11:42:37	0.79	0.01	25.26
3/18/2011 11:46:03	0.8	0.01	25.27
3/18/2011 11:51:44	0.81	0.01	25.28
3/18/2011 11:55:26	0.82	0.01	25.29
3/18/2011 11:59:59	0.83	0.01	25.3
3/18/2011 12:03:14	0.84	0.01	25.31
3/18/2011 12:08:15	0.85	0.01	25.32
3/18/2011 12:14:06	0.86	0.01	25.33
3/18/2011 12:24:01	0.87	0.01	25.34
3/18/2011 12:29:20	0.88	0.01	25.35
3/18/2011 12:33:51	0.89	0.01	25.36
3/18/2011 12:39:36	0.9	0.01	25.37
3/18/2011 12:44:30	0.91	0.01	25.38
3/18/2011 12:48:36	0.92	0.01	25.39
3/18/2011 12:53:16	0.93	0.01	25.4
3/18/2011 12:56:22	0.94	0.01	25.41
3/18/2011 12:59:29	0.95	0.01	25.42
3/18/2011 13:02:15	0.96	0.01	25.43
3/18/2011 13:04:48	0.97	0.01	25.44
3/18/2011 13:08:12	0.98	0.01	25.45
3/18/2011 13:11:31	0.99	0.01	25.46
3/18/2011 13:14:50	1	0.01	25.47
3/18/2011 13:17:28	1.01	0.01	25.48
3/18/2011 13:19:32	1.02	0.01	25.49
3/18/2011 13:22:02	1.03	0.01	25.5
3/18/2011 13:24:18	1.04	0.01	25.51
3/18/2011 13:27:48	1.05	0.01	25.52
3/18/2011 13:31:13	1.06	0.01	25.53
3/18/2011 13:34:35	1.07	0.01	25.54
3/18/2011 13:36:59	1.08	0.01	25.55
3/18/2011 13:40:05	1.09	0.01	25.56
3/18/2011 13:42:21	1.1	0.01	25.57
3/18/2011 13:45:01	1.11	0.01	25.58
3/18/2011 13:47:26	1.12	0.01	25.59
3/18/2011 13:51:10	1.13	0.01	25.6
3/18/2011 13:54:13	1.14	0.01	25.61
3/18/2011 13:56:50	1.15	0.01	25.62
3/18/2011 14:00:59	1.16	0.01	25.63
3/18/2011 14:04:54	1.17	0.01	25.64
3/18/2011 14:09:41	1.18	0.01	25.65
3/18/2011 14:17:18	1.19	0.01	25.66
3/18/2011 14:23:41	1.2	0.01	25.67
3/18/2011 14:32:10	1.21	0.01	25.68
3/18/2011 14:37:34	1.22	0.01	25.69
3/18/2011 14:41:03	1.23	0.01	25.7
3/18/2011 14:47:50	1.24	0.01	25.71
3/18/2011 14:56:17	1.25	0.01	25.72
3/18/2011 15:04:27	1.26	0.01	25.73
3/18/2011 15:51:00	1.27	0.01	25.74
3/18/2011 17:13:55	1.28	0.01	25.75
3/18/2011 17:44:51	1.29	0.01	25.76
3/18/2011 17:58:38	1.3	0.01	25.77
3/18/2011 18:03:57	1.31	0.01	25.78
3/18/2011 18:08:36	1.32	0.01	25.79
3/18/2011 18:09:50	1.33	0.01	25.8
3/18/2011 18:10:59	1.34	0.01	25.81
3/18/2011 18:12:59	1.35	0.01	25.82
3/18/2011 18:14:43	1.36	0.01	25.83
3/18/2011 18:19:39	1.37	0.01	25.84
3/18/2011 18:30:50	1.38	0.01	25.85
3/18/2011 18:36:48	1.39	0.01	25.86
3/18/2011 18:44:09	1.4	0.01	25.87
3/18/2011 18:50:35	1.41	0.01	25.88
3/18/2011 22:12:53	1.42	0.01	25.89
3/19/2011 7:21:52	1.43	0.01	25.9
3/19/2011 8:07:59	1.44	0.01	25.91
3/19/2011 8:52:11	1.45	0.01	25.92
3/19/2011 9:02:08	1.46	0.01	25.93
3/19/2011 9:09:15	1.47	0.01	25.94
3/19/2011 9:24:34	1.48	0.01	25.95
3/19/2011 9:30:33	1.49	0.01	25.96
3/19/2011 9:36:30	1.5	0.01	25.97
3/19/2011 9:48:47	1.51	0.01	25.98
3/19/2011 9:58:17	1.52	0.01	25.99
3/19/2011 10:12:28	1.53	0.01	26
3/19/2011 10:21:35	1.54	0.01	26.01
3/19/2011 11:30:24	1.55	0.01	26.02
3/19/2011 12:03:14	1.56	0.01	26.03
3/19/2011 12:11:01	1.57	0.01	26.04
3/19/2011 12:14:22	1.58	0.01	26.05
3/19/2011 12:19:29	1.59	0.01	26.06
3/19/2011 12:23:16	1.6	0.01	26.07
3/19/2011 12:26:48	1.61	0.01	26.08
3/19/2011 12:30:33	1.62	0.01	26.09
3/19/2011 12:33:14	1.63	0.01	26.1
3/19/2011 12:35:49	1.64	0.01	26.11
3/19/2011 12:38:17	1.65	0.01	26.12
3/19/2011 12:42:00	1.66	0.01	26.13
3/19/2011 12:44:41	1.67	0.01	26.14
3/19/2011 12:48:24	1.68	0.01	26.15
3/19/2011 12:53:51	1.69	0.01	26.16
3/19/2011 12:56:15	1.7	0.01	26.17
3/19/2011 13:00:04	1.71	0.01	26.18
3/19/2011 13:04:49	1.72	0.01	26.19
3/19/2011 13:10:51	1.73	0.01	26.2
3/19/2011 13:16:24	1.74	0.01	26.21
3/19/2011 13:26:52	1.75	0.01	26.22
3/19/2011 13:38:37	1.76	0.01	26.23
3/19/2011 13:43:00	1.77	0.01	26.24
3/19/2011 14:09:15	1.78	0.01	26.25
3/19/2011 16:13:54	1.79	0.01	26.26
3/19/2011 16:19:47	1.8	0.01	26.27
3/19/2011 16:25:45	1.81	0.01	26.28
3/19/2011 16:30:19	1.82	0.01	26.29
3/19/2011 16:34:48	1.83	0.01	26.3
3/19/2011 16:38:52	1.84	0.01	26.31
3/19/2011 16:43:11	1.85	0.01	26.32
3/19/2011 16:47:45	1.86	0.01	26.33
3/19/2011 16:52:33	1.87	0.01	26.34
3/19/2011 16:56:05	1.88	0.01	26.35
3/19/2011 17:02:29	1.89	0.01	26.36
3/19/2011 17:10:30	1.9	0.01	26.37
3/19/2011 17:16:40	1.91	0.01	26.38
3/19/2011 17:20:18	1.92	0.01	26.39
3/19/2011 17:24:23	1.93	0.01	26.4
3/19/2011 17:27:10	1.94	0.01	26.41
3/19/2011 17:30:01	1.95	0.01	26.42
3/19/2011 17:32:38	1.96	0.01	26.43
3/19/2011 17:35:59	1.97	0.01	26.44
3/19/2011 17:38:40	1.98	0.01	26.45
3/19/2011 17:43:21	1.99	0.01	26.46
3/19/2011 17:46:56	2	0.01	26.47
3/19/2011 17:49:41	2.01	0.01	26.48
3/19/2011 17:52:26	2.02	0.01	26.49
3/19/2011 17:56:47	2.03	0.01	26.5
3/19/2011 18:00:45	2.04	0.01	26.51
3/19/2011 18:04:39	2.05	0.01	26.52
3/19/2011 18:07:38	2.06	0.01	26.53
3/19/2011 18:10:11	2.07	0.01	26.54
3/19/2011 18:12:17	2.08	0.01	26.55
3/19/2011 18:14:53	2.09	0.01	26.56
3/19/2011 18:16:55	2.1	0.01	26.57
3/19/2011 18:19:18	2.11	0.01	26.58
3/19/2011 18:21:48	2.12	0.01	26.59
3/19/2011 18:25:36	2.13	0.01	26.6
3/19/2011 18:29:35	2.14	0.01	26.61
3/19/2011 18:33:32	2.15	0.01	26.62
3/19/2011 18:36:23	2.16	0.01	26.63
3/19/2011 18:38:46	2.17	0.01	26.64
3/19/2011 18:40:04	2.18	0.01	26.65
3/19/2011 18:41:17	2.19	0.01	26.66
3/19/2011 18:42:22	2.2	0.01	26.67
3/19/2011 18:44:23	2.21	0.01	26.68
3/19/2011 18:45:55	2.22	0.01	26.69
3/19/2011 18:48:06	2.23	0.01	26.7
3/19/2011 18:50:19	2.24	0.01	26.71
3/19/2011 18:53:08	2.25	0.01	26.72
3/19/2011 18:55:06	2.26	0.01	26.73
3/19/2011 18:57:34	2.27	0.01	26.74
3/19/2011 18:59:18	2.28	0.01	26.75
3/19/2011 19:01:23	2.29	0.01	26.76
3/19/2011 19:03:23	2.3	0.01	26.77
3/19/2011 19:04:30	2.31	0.01	26.78
3/19/2011 19:05:42	2.32	0.01	26.79
3/19/2011 19:07:07	2.33	0.01	26.8
3/19/2011 19:08:09	2.34	0.01	26.81
3/19/2011 19:09:58	2.35	0.01	26.82
3/19/2011 19:11:17	2.36	0.01	26.83
3/19/2011 19:12:49	2.37	0.01	26.84
3/19/2011 19:15:23	2.38	0.01	26.85
3/19/2011 19:20:42	2.39	0.01	26.86
3/19/2011 19:26:32	2.4	0.01	26.87
3/19/2011 19:34:38	2.41	0.01	26.88
3/19/2011 19:40:29	2.42	0.01	26.89
3/19/2011 19:45:12	2.43	0.01	26.9
3/19/2011 19:48:25	2.44	0.01	26.91
3/19/2011 19:51:15	2.45	0.01	26.92
3/19/2011 19:54:00	2.46	0.01	26.93
3/19/2011 19:56:34	2.47	0.01	26.94
3/19/2011 19:58:55	2.48	0.01	26.95
3/19/2011 20:02:14	2.49	0.01	26.96
3/19/2011 20:05:08	2.5	0.01	26.97
3/19/2011 20:08:17	2.51	0.01	26.98
3/19/2011 20:10:58	2.52	0.01	26.99
3/19/2011 20:14:12	2.53	0.01	27
3/19/2011 20:16:40	2.54	0.01	27.01
3/19/2011 20:19:24	2.55	0.01	27.02
3/19/2011 20:22:03	2.56	0.01	27.03
3/19/2011 20:25:22	2.57	0.01	27.04
3/19/2011 20:27:38	2.58	0.01	27.05
3/19/2011 20:31:10	2.59	0.01	27.06
3/19/2011 20:34:57	2.6	0.01	27.07
3/19/2011 20:38:57	2.61	0.01	27.08
3/19/2011 20:41:31	2.62	0.01	27.09
3/19/2011 20:43:57	2.63	0.01	27.1
3/19/2011 20:45:31	2.64	0.01	27.11
3/19/2011 20:47:14	2.65	0.01	27.12
3/19/2011 20:49:20	2.66	0.01	27.13
3/19/2011 20:51:34	2.67	0.01	27.14
3/19/2011 20:53:12	2.68	0.01	27.15
3/19/2011 20:55:05	2.69	0.01	27.16
3/19/2011 20:57:03	2.7	0.01	27.17
3/19/2011 20:59:42	2.71	0.01	27.18
3/19/2011 21:01:42	2.72	0.01	27.19
3/19/2011 21:05:04	2.73	0.01	27.2
3/19/2011 21:06:45	2.74	0.01	27.21
3/19/2011 21:09:59	2.75	0.01	27.22
3/19/2011 21:12:33	2.76	0.01	27.23
3/19/2011 21:14:16	2.77	0.01	27.24
3/19/2011 21:15:50	2.78	0.01	27.25
3/19/2011 21:17:21	2.79	0.01	27.26
3/19/2011 21:17:50	2.8	0.01	27.27
3/19/2011 21:18:18	2.81	0.01	27.28
3/19/2011 21:18:56	2.82	0.01	27.29
3/19/2011 21:19:36	2.83	0.01	27.3
3/19/2011 21:20:05	2.84	0.01	27.31
3/19/2011 21:20:42	2.85	0.01	27.32
3/19/2011 21:20:50	2.86	0.01	27.33
3/19/2011 21:21:02	2.87	0.01	27.34
3/19/2011 21:21:19	2.88	0.01	27.35
3/19/2011 21:21:31	2.89	0.01	27.36
3/19/2011 21:21:46	2.9	0.01	27.37
3/19/2011 21:22:05	2.91	0.01	27.38
3/19/2011 21:22:15	2.92	0.01	27.39
3/19/2011 21:22:28	2.93	0.01	27.4
3/19/2011 21:22:33	2.94	0.01	27.41
3/19/2011 21:22:42	2.95	0.01	27.42
3/19/2011 21:22:49	2.96	0.01	27.43
3/19/2011 21:22:58	2.97	0.01	27.44
3/19/2011 21:23:08	2.98	0.01	27.45
3/19/2011 21:23:14	2.99	0.01	27.46
3/19/2011 21:23:20	3	0.01	27.47
3/19/2011 21:23:28	3.01	0.01	27.48
3/19/2011 21:23:36	3.02	0.01	27.49
3/19/2011 21:23:53	3.03	0.01	27.5
3/19/2011 21:24:13	3.04	0.01	27.51
3/19/2011 21:24:45	3.05	0.01	27.52
3/19/2011 21:26:29	3.06	0.01	27.53
3/19/2011 21:31:48	3.07	0.01	27.54
3/19/2011 21:38:12	3.08	0.01	27.55
3/19/2011 21:46:33	3.09	0.01	27.56
3/19/2011 21:52:57	3.1	0.01	27.57
3/20/2011 1:22:23	3.11	0.01	27.58
3/20/2011 1:35:39	3.12	0.01	27.59
3/20/2011 5:50:32	3.13	0.01	27.6
3/20/2011 5:51:32	3.14	0.01	27.61
3/20/2011 5:52:32	3.15	0.01	27.62
3/20/2011 5:53:06	3.16	0.01	27.63
3/20/2011 5:54:15	3.17	0.01	27.64
3/20/2011 12:59:19	3.18	0.01	27.65
3/20/2011 13:21:05	3.19	0.01	27.66
3/20/2011 13:24:43	3.2	0.01	27.67
3/20/2011 13:28:02	3.21	0.01	27.68
3/20/2011 13:29:02	3.22	0.01	27.69
3/20/2011 13:30:12	3.23	0.01	27.7
3/20/2011 13:31:53	3.24	0.01	27.71
3/20/2011 13:35:53	3.25	0.01	27.72
3/20/2011 22:16:02	3.26	0.01	27.73
3/20/2011 22:20:58	3.27	0.01	27.74
3/20/2011 23:00:15	3.28	0.01	27.75
